G1,G2,G3,A1,A2,A3,Target
-0.003341675,-0.001693726,0.011871338,-5.6416016,0.39408875,8.182953,stand
-0.00440979,0.000442505,0.005462647,-5.754669,0.4071808,8.313873,stand
-0.00440979,0.002578735,0.005462647,-5.6808777,0.35243225,8.272217,stand
-0.00227356,0.005783081,0.002258301,-5.702301,0.41551208,8.310303,stand
-0.001205444,0.007919312,0.00012207,-5.7118225,0.38456726,8.241272,stand
-0.000137329,0.010055541999999999,-0.00201416,-5.6939697,0.41075134,8.262694999999999,stand
0.001998901,0.012191772,-0.00201416,-5.670166,0.42384338,8.313873,stand
0.001998901,0.013259888000000001,-0.00201416,-5.721344,0.3821869,8.269836,stand
0.003067017,0.015396118,-0.003082275,-5.6796875,0.43455505,8.311492999999999,stand
0.004135132,0.015396118,-0.003082275,-5.7487183,0.42503357,8.35553,stand
0.004135132,0.015396118,-0.005218506,-5.7487183,0.42503357,8.35553,stand
0.005203247,0.015396118,-0.004150391,-5.677307,0.44050598,8.436461999999999,stand
0.005203247,0.012191772,-0.004150391,-5.7058716,0.45954895,8.336487,stand
0.006271362,0.012191772,-0.003082275,-5.652313,0.4976349,8.335297,stand
0.007339478,0.011123657,-0.003082275,-5.652313,0.4976349,8.335297,stand
0.007339478,0.011123657,-0.004150391,-5.6654053,0.5154877,8.354339999999999,stand
0.008407593,0.006851196,-0.003082275,-5.701111,0.45121765,8.329346000000001,stand
0.007339478,0.007919312,-0.000946045,-5.6749268,0.42503357,8.366241,stand
0.005203247,0.006851196,-0.003082275,-5.6749268,0.42503357,8.366241,stand
0.006271362,0.005783081,-0.00201416,-5.6868286,0.5273895000000001,8.394805999999999,stand
0.007339478,0.005783081,-0.003082275,-5.6404114,0.43693542,8.3471985,stand
0.006271362,0.004714966,-0.000946045,-5.69635,0.50834656,8.369812,stand
0.005203247,0.003646851,-0.000946045,-5.6868286,0.4881134,8.362671,stand
0.005203247,0.003646851,-0.000946045,-5.7380066,0.4893036,8.319824,stand
0.004135132,0.004714966,-0.004150391,-5.6487427,0.36076355,8.306732,stand
0.003067017,0.003646851,-0.003082275,-5.6987305,0.4226532,8.305541999999999,stand
0.004135132,0.004714966,-0.004150391,-5.6487427,0.36076355,8.306732,stand
0.004135132,0.006851196,-0.00201416,-5.7582397,0.42384338,8.272217,stand
0.004135132,0.003646851,-0.004150391,-5.7451477,0.40956116,8.336487,stand
0.005203247,0.005783081,-0.003082275,-5.7832336,0.40003967,8.226989999999999,stand
0.005203247,0.008987427,-0.00201416,-5.715393,0.40956116,8.312683,stand
0.007339478,0.010055541999999999,0.00012207,-5.6939697,0.35124207,8.297211,stand
0.006271362,0.012191772,0.00012207,-5.69516,0.44526672,8.29364,stand
0.007339478,0.015396118,-0.000946045,-5.6999207,0.4643097,8.342438000000001,stand
0.006271362,0.013259888000000001,0.00012207,-5.6677856,0.43217468,8.286499000000001,stand
0.004135132,0.015396118,0.001190186,-5.6999207,0.4643097,8.342438000000001,stand
0.004135132,0.016464233,-0.003082275,-5.6546936,0.42622375,8.272217,stand
0.001998901,0.016464233,-0.000946045,-5.643982,0.42741394,8.249603,stand
0.003067017,0.017532349,-0.003082275,-5.626129,0.50001526,8.349578999999999,stand
0.003067017,0.016464233,-0.00201416,-5.689209,0.45597840000000006,8.35672,stand
0.001998901,0.014328003,-0.00201416,-5.682068,0.5369109999999999,8.336487,stand
0.001998901,0.015396118,-0.004150391,-5.7058716,0.5190582,8.338867,stand
0.001998901,0.013259888000000001,-0.000946045,-5.677307,0.48454285,8.343628,stand
0.001998901,0.012191772,-0.00201416,-5.721344,0.46669006,8.342438000000001,stand
0.003067017,0.011123657,-0.000946045,-5.720154,0.47859192,8.312683,stand
0.003067017,0.011123657,-0.000946045,-5.69635,0.44169617,8.269836,stand
0.003067017,0.007919312,-0.000946045,-5.714203,0.45954895,8.267456,stand
0.003067017,0.006851196,-0.000946045,-5.69516,0.43217468,8.319824,stand
0.003067017,0.004714966,-0.004150391,-5.7189636,0.3976593,8.323395,stand
0.003067017,0.002578735,-0.004150391,-5.746338,0.4297943,8.376953,stand
0.004135132,0.002578735,-0.005218506,-5.6784973,0.43574524,8.399567,stand
0.005203247,0.002578735,-0.009490967,-5.6939697,0.4143219,8.403137,stand
0.007339478,0.00151062,-0.008422852,-5.683258,0.43693542,8.387665,stand
0.008407593,-0.002761841,-0.011627197,-5.677307,0.44764709999999996,8.342438000000001,stand
0.009475708,-0.004898071,-0.011627197,-5.683258,0.43693542,8.387665,stand
0.011611939,-0.004898071,-0.011627197,-5.688019,0.40837097,8.369812,stand
0.013748169,-0.005966187,-0.013763428,-5.715393,0.43574524,8.317444,stand
0.013748169,-0.005966187,-0.015899658,-5.728485,0.43217468,8.3281555,stand
0.014816283999999999,-0.005966187,-0.018035889,-5.739197,0.39527893,8.279358,stand
0.0158844,-0.004898071,-0.02017212,-5.7296753,0.389328,8.380524000000001,stand
0.0158844,-0.004898071,-0.02017212,-5.721344,0.45835876,8.305541999999999,stand
0.016952515,-0.001693726,-0.021240234,-5.6749268,0.45716858,8.386475,stand
0.016952515,-0.001693726,-0.02017212,-5.6725464,0.40242004,8.255554,stand
0.01802063,-0.002761841,-0.02230835,-5.683258,0.47859192,8.303162,stand
0.01802063,-0.00062561,-0.019104004,-5.683258,0.48692322,8.276978,stand
0.019088745,0.000442505,-0.021240234,-5.645172,0.42860413,8.354339999999999,stand
0.01802063,0.00151062,-0.019104004,-5.670166,0.44169617,8.274597,stand
0.01802063,0.002578735,-0.016967773,-5.6927795,0.46073914,8.279358,stand
0.016952515,-0.00062561,-0.018035889,-5.6594543,0.49049377,8.219849,stand
0.0158844,0.000442505,-0.016967773,-5.7130127,0.4797821,8.287689,stand
0.0158844,0.00151062,-0.015899658,-5.709442,0.48454285,8.281738,stand
0.014816283999999999,0.003646851,-0.013763428,-5.682068,0.48335266,8.269836,stand
0.013748169,0.004714966,-0.012695313,-5.701111,0.5202484,8.249603,stand
0.012680054,0.004714966,-0.014831543,-5.7106323,0.49287415,8.209137,stand
0.011611939,0.006851196,-0.011627197,-5.7106323,0.49168396,8.307922,stand
0.010543823,0.005783081,-0.010559082,-5.6594543,0.4643097,8.273407,stand
0.008407593,0.005783081,-0.010559082,-5.720154,0.48454285,8.222228999999999,stand
0.008407593,0.005783081,-0.010559082,-5.7130127,0.504776,8.321014,stand
0.009475708,0.006851196,-0.009490967,-5.701111,0.4131317,8.310303,stand
0.006271362,0.006851196,-0.013763428,-5.7165833,0.43574524,8.3281555,stand
0.007339478,0.005783081,-0.010559082,-5.771332,0.52381897,8.309113,stand
0.007339478,0.007919312,-0.009490967,-5.8094177,0.46073914,8.288879,stand
0.006271362,0.008987427,-0.006286621,-5.773712,0.49882507,8.366241,stand
0.007339478,0.008987427,-0.009490967,-5.765381,0.46669006,8.285309,stand
0.006271362,0.008987427,-0.005218506,-5.720154,0.51786804,8.350769,stand
0.007339478,0.007919312,-0.004150391,-5.75943,0.48335266,8.305541999999999,stand
0.008407593,0.006851196,-0.003082275,-5.7130127,0.49168396,8.342438000000001,stand
0.009475708,0.006851196,-0.00201416,-5.6404114,0.5131073,8.315063,stand
0.009475708,0.005783081,-0.004150391,-5.6475525,0.48335266,8.386475,stand
0.009475708,0.002578735,-0.005218506,-5.715393,0.44288635,8.3281555,stand
0.009475708,0.000442505,-0.005218506,-5.7118225,0.44407654,8.285309,stand
0.008407593,0.00151062,-0.007354736,-5.7510986,0.47383118,8.291260000000001,stand
0.007339478,-0.00062561,-0.007354736,-5.767761,0.45835876,8.378143,stand
0.007339478,0.000442505,-0.010559082,-5.69516,0.44526672,8.335297,stand
0.007339478,-0.00062561,-0.007354736,-5.7249146,0.472641,8.241272,stand
0.007339478,0.000442505,-0.008422852,-5.7510986,0.46073914,8.336487,stand
0.008407593,0.000442505,-0.007354736,-5.709442,0.45240784,8.29245,stand
0.009475708,0.003646851,-0.004150391,-5.683258,0.47859192,8.319824,stand
0.009475708,0.004714966,-0.006286621,-5.6737366,0.45359802,8.271027,stand
0.008407593,0.003646851,-0.006286621,-5.6546936,0.4797821,8.286499000000001,stand
0.009475708,0.003646851,-0.006286621,-5.6796875,0.44526672,8.288879,stand
0.009475708,0.003646851,-0.006286621,-5.727295,0.43812559999999995,8.261505,stand
0.007339478,0.004714966,-0.008422852,-5.727295,0.43812559999999995,8.261505,stand
0.006271362,0.005783081,-0.006286621,-5.767761,0.4797821,8.279358,stand
0.005203247,0.008987427,-0.008422852,-5.708252,0.45359802,8.325775,stand
0.005203247,0.007919312,-0.006286621,-5.6844482,0.47383118,8.265075999999999,stand
0.006271362,0.010055541999999999,-0.004150391,-5.7249146,0.45954895,8.366241,stand
0.006271362,0.010055541999999999,-0.004150391,-5.708252,0.44050598,8.324585,stand
0.005203247,0.010055541999999999,-0.003082275,-5.701111,0.41908264,8.362671,stand
0.005203247,0.010055541999999999,-0.003082275,-5.701111,0.41908264,8.362671,stand
0.006271362,0.007919312,-0.003082275,-5.733246,0.4976349,8.266266,stand
0.005203247,0.008987427,-0.00201416,-5.7165833,0.48216248,8.361481,stand
0.006271362,0.007919312,-0.003082275,-5.6344604,0.5035858,8.272217,stand
0.004135132,0.007919312,-0.004150391,-5.7165833,0.48216248,8.361481,stand
0.001998901,0.008987427,-0.005218506,-5.746338,0.5059662,8.344818,stand
0.001998901,0.008987427,-0.005218506,-5.7249146,0.5154877,8.3281555,stand
0.000930786,0.008987427,-0.005218506,-5.75943,0.52500916,8.269836,stand
0.001998901,0.011123657,-0.006286621,-5.7689514,0.4643097,8.260315,stand
0.001998901,0.016464233,-0.003082275,-5.7487183,0.4976349,8.278167999999999,stand
0.001998901,0.016464233,-0.003082275,-5.7237244,0.4976349,8.265075999999999,stand
0.003067017,0.016464233,-0.00201416,-5.7558594,0.4797821,8.29364,stand
0.003067017,0.016464233,-0.00201416,-5.767761,0.47502136,8.273407,stand
0.001998901,0.017532349,0.002258301,-5.7499084,0.43812559999999995,8.256744,stand
0.000930786,0.017532349,-0.000946045,-5.7130127,0.49049377,8.273407,stand
0.000930786,0.014328003,0.001190186,-5.6999207,0.472641,8.291260000000001,stand
0.000930786,0.014328003,0.001190186,-5.721344,0.4297943,8.343628,stand
0.001998901,0.013259888000000001,0.004394531,-5.7165833,0.4643097,8.300781,stand
0.001998901,0.011123657,0.002258301,-5.7487183,0.43455505,8.329346000000001,stand
-0.001205444,0.003646851,0.002258301,-5.7058716,0.46311949999999996,8.307922,stand
-0.001205444,0.003646851,0.002258301,-5.6796875,0.46311949999999996,8.338867,stand
-0.000137329,0.00151062,0.002258301,-5.683258,0.49168396,8.309113,stand
-0.003341675,-0.003829956,0.002258301,-5.709442,0.48216248,8.257935,stand
0.000930786,-0.00062561,0.003326416,-5.7177734,0.46788025,8.319824,stand
-0.003341675,-0.003829956,0.002258301,-5.682068,0.5059662,8.282928,stand
-0.003341675,-0.005966187,0.005462647,-5.702301,0.5202484,8.2258,stand
-0.00440979,-0.005966187,0.005462647,-5.735626,0.4714508,8.222228999999999,stand
-0.00440979,-0.005966187,0.005462647,-5.708252,0.4714508,8.294830000000001,stand
-0.005477905,-0.008102417,0.007598877,-5.7296753,0.51667786,8.257935,stand
-0.005477905,-0.005966187,0.008666992,-5.76062,0.47740173,8.29364,stand
-0.006546021,-0.005966187,0.009735107,-5.7237244,0.5190582,8.35791,stand
-0.008682251,-0.005966187,0.011871338,-5.7237244,0.47859192,8.265075999999999,stand
-0.007614136,-0.003829956,0.010803223,-5.739197,0.46549988,8.315063,stand
-0.008682251,-0.001693726,0.009735107,-5.7046814,0.44288635,8.29245,stand
-0.007614136,0.000442505,0.012939453,-5.7177734,0.45597840000000006,8.332916,stand
-0.007614136,0.002578735,0.011871338,-5.741577,0.43812559999999995,8.287689,stand
-0.007614136,0.005783081,0.011871338,-5.728485,0.4797821,8.354339999999999,stand
-0.007614136,0.006851196,0.011871338,-5.715393,0.46192932,8.306732,stand
-0.006546021,0.007919312,0.014007568,-5.7237244,0.42503357,8.343628,stand
-0.006546021,0.010055541999999999,0.015075683999999999,-5.649933,0.43812559999999995,8.397186,stand
-0.005477905,0.007919312,0.015075683999999999,-5.6606445,0.41075134,8.309113,stand
-0.005477905,0.007919312,0.014007568,-5.708252,0.44288635,8.280548,stand
-0.00440979,0.007919312,0.011871338,-5.7046814,0.45597840000000006,8.316253999999999,stand
-0.006546021,0.004714966,0.008666992,-5.7296753,0.44288635,8.280548,stand
-0.007614136,0.004714966,0.010803223,-5.7189636,0.45121765,8.363861,stand
-0.006546021,0.002578735,0.008666992,-5.7130127,0.4226532,8.325775,stand
-0.006546021,-0.00062561,0.008666992,-5.740387,0.5142975000000001,8.256744,stand
-0.006546021,-0.00062561,0.009735107,-5.778473,0.43693542,8.348389,stand
-0.006546021,0.000442505,0.009735107,-5.6939697,0.49525452,8.254364,stand
-0.006546021,0.000442505,0.009735107,-5.7963257,0.48216248,8.303162,stand
-0.007614136,0.00151062,0.011871338,-5.741577,0.46907043,8.323395,stand
-0.007614136,0.000442505,0.009735107,-5.7380066,0.5035858,8.329346000000001,stand
-0.007614136,0.00151062,0.007598877,-5.7106323,0.48454285,8.298401,stand
-0.008682251,0.002578735,0.007598877,-5.714203,0.4964447,8.362671,stand
-0.006546021,0.00151062,0.008666992,-5.767761,0.47502136,8.332916,stand
-0.008682251,-0.002761841,0.009735107,-5.703491,0.5190582,8.374573,stand
-0.009750366,-0.004898071,0.010803223,-5.708252,0.43812559999999995,8.366241,stand
-0.009750366,-0.008102417,0.012939453,-5.6749268,0.46192932,8.375763000000001,stand
-0.008682251,-0.012374878,0.014007568,-5.734436,0.45954895,8.343628,stand
-0.009750366,-0.015579224,0.014007568,-5.6939697,0.46907043,8.418610000000001,stand
-0.009750366,-0.01878357,0.011871338,-5.7249146,0.47859192,8.365051,stand
-0.008682251,-0.024124146,0.014007568,-5.6677856,0.49049377,8.348389,stand
-0.009750366,-0.029464722,0.011871338,-5.663025,0.47502136,8.436461999999999,stand
-0.010818481,-0.034805298,0.017211914,-5.6677856,0.5107269,8.318634,stand
-0.009750366,-0.04121399,0.015075683999999999,-5.682068,0.43336487,8.379333500000001,stand
-0.009750366,-0.046554565,0.011871338,-5.715393,0.5392914000000001,8.338867,stand
-0.007614136,-0.04975891,0.012939453,-5.6475525,0.49049377,8.373383,stand
-0.007614136,-0.052963257,0.012939453,-5.7189636,0.44645690000000005,8.410278,stand
-0.006546021,-0.055099487,0.009735107,-5.740387,0.45716858,8.300781,stand
-0.00440979,-0.056167603,0.008666992,-5.6856384,0.45954895,8.385284,stand
-0.003341675,-0.057235718,0.008666992,-5.6927795,0.40837097,8.299591,stand
-0.003341675,-0.058303833,0.006530762,-5.7046814,0.3809967,8.273407,stand
-0.003341675,-0.057235718,0.005462647,-5.727295,0.4226532,8.299591,stand
-0.00227356,-0.056167603,0.006530762,-5.688019,0.44050598,8.235321,stand
-0.001205444,-0.05189514,0.003326416,-5.785614,0.45002747,8.234131,stand
-0.000137329,-0.046554565,0.001190186,-5.721344,0.48216248,8.179382,stand
0.001998901,-0.042282104,-0.000946045,-5.7427673,0.42741394,8.122253,stand
0.003067017,-0.034805298,0.00012207,-5.753479,0.42384338,8.175811999999999,stand
0.003067017,-0.027328491,-0.003082275,-5.7451477,0.472641,8.206757000000001,stand
0.004135132,-0.0209198,-0.004150391,-5.663025,0.4393157999999999,8.146057,stand
0.004135132,-0.011306763,-0.006286621,-5.7939453,0.47740173,8.198425,stand
0.004135132,-0.002761841,-0.006286621,-5.734436,0.49525452,8.109161,stand
0.004135132,0.005783081,-0.006286621,-5.739197,0.44764709999999996,8.149628,stand
0.004135132,0.013259888000000001,-0.005218506,-5.734436,0.49525452,8.109161,stand
0.003067017,0.018600464,-0.007354736,-5.6796875,0.43574524,8.187714,stand
0.003067017,0.025009155,-0.006286621,-5.709442,0.46669006,8.217467999999998,stand
0.003067017,0.031417847,-0.007354736,-5.7320557,0.46669006,8.182953,stand
0.001998901,0.031417847,-0.007354736,-5.6725464,0.49406433,8.268646,stand
0.001998901,0.035690308,-0.007354736,-5.7582397,0.4714508,8.287689,stand
0.001998901,0.034622192,-0.008422852,-5.7368164,0.47859192,8.349578999999999,stand
0.001998901,0.035690308,-0.005218506,-5.702301,0.47859192,8.187714,stand
0.003067017,0.033554077,-0.006286621,-5.7368164,0.47859192,8.349578999999999,stand
0.004135132,0.029281616,-0.009490967,-5.7106323,0.49049377,8.376953,stand
0.000930786,0.02180481,-0.006286621,-5.7618103,0.5107269,8.319824,stand
0.001998901,0.027145386,-0.004150391,-5.7510986,0.55119324,8.354339999999999,stand
0.000930786,0.01966858,-0.005218506,-5.7308655,0.50834656,8.400757,stand
-0.000137329,0.016464233,-0.005218506,-5.7630005,0.5131073,8.435272,stand
0.000930786,0.010055541999999999,0.00012207,-5.746338,0.52500916,8.387665,stand
-0.000137329,0.004714966,0.00012207,-5.715393,0.49406433,8.410278,stand
-0.000137329,0.000442505,0.00012207,-5.715393,0.49406433,8.410278,stand
0.000930786,-0.002761841,0.001190186,-5.734436,0.47383118,8.393616,stand
0.000930786,-0.007034302,0.005462647,-5.6594543,0.44764709999999996,8.376953,stand
0.000930786,-0.012374878,0.003326416,-5.6796875,0.46549988,8.392425999999999,stand
-0.000137329,-0.012374878,0.00012207,-5.658264,0.43812559999999995,8.42099,stand
-0.000137329,-0.016647339,0.00012207,-5.651123,0.45478820000000003,8.275787,stand
-0.000137329,-0.016647339,0.00012207,-5.651123,0.45478820000000003,8.275787,stand
-0.000137329,-0.01878357,0.002258301,-5.6784973,0.4714508,8.253174000000001,stand
-0.00227356,-0.017715454,0.002258301,-5.701111,0.49287415,8.326965,stand
-0.000137329,-0.016647339,0.00012207,-5.6618347,0.50120544,8.23056,stand
-0.000137329,-0.013442993,-0.000946045,-5.6749268,0.47502136,8.178192,stand
-0.001205444,-0.011306763,-0.000946045,-5.7058716,0.50120544,8.194855,stand
-0.003341675,-0.009170532,-0.003082275,-5.7510986,0.5202484,8.330536,stand
-0.001205444,-0.007034302,-0.000946045,-5.7165833,0.5273895000000001,8.207947,stand
-0.001205444,-0.002761841,-0.003082275,-5.708252,0.4976349,8.218658,stand
-0.00440979,0.002578735,-0.000946045,-5.664215,0.46549988,8.315063,stand
-0.003341675,0.005783081,-0.000946045,-5.721344,0.5440520999999999,8.210327000000001,stand
-0.003341675,0.007919312,-0.000946045,-5.688019,0.55952454,8.269836,stand
-0.003341675,0.011123657,0.002258301,-5.7046814,0.5357208000000001,8.267456,stand
-0.003341675,0.011123657,0.001190186,-5.7058716,0.5285797,8.259125,stand
-0.00440979,0.010055541999999999,0.001190186,-5.69635,0.52500916,8.404327,stand
-0.003341675,0.010055541999999999,0.00012207,-5.707062,0.5285797,8.346008,stand
-0.00227356,0.006851196,-0.00201416,-5.7046814,0.45478820000000003,8.332916,stand
-0.001205444,0.005783081,0.002258301,-5.740387,0.4393157999999999,8.429321,stand
-0.001205444,0.003646851,0.001190186,-5.7641907,0.42503357,8.399567,stand
0.000930786,-0.001693726,0.001190186,-5.7165833,0.42146300000000003,8.410278,stand
0.004135132,-0.002761841,0.00012207,-5.7177734,0.40837097,8.380524000000001,stand
0.003067017,-0.005966187,0.00012207,-5.721344,0.4059906,8.397186,stand
0.005203247,-0.012374878,-0.004150391,-5.69635,0.357193,8.350769,stand
0.005203247,-0.013442993,-0.006286621,-5.7249146,0.37504578,8.384094000000001,stand
0.007339478,-0.017715454,-0.012695313,-5.63089,0.4059906,8.35791,stand
0.007339478,-0.02305603,-0.014831543,-5.6606445,0.389328,8.391235,stand
0.007339478,-0.026260376,-0.019104004,-5.715393,0.35600279999999995,8.3281555,stand
0.010543823,-0.030532837,-0.02230835,-5.683258,0.3809967,8.344818,stand
0.011611939,-0.033737183,-0.029785156,-5.682068,0.37504578,8.332916,stand
0.010543823,-0.032669067,-0.02658081,-5.7427673,0.39527893,8.3281555,stand
0.013748169,-0.034805298,-0.029785156,-5.786804,0.4059906,8.301971,stand
0.0158844,-0.034805298,-0.029785156,-5.7570496,0.40480042,8.288879,stand
0.016952515,-0.031600952,-0.032989502,-5.76062,0.4143219,8.297211,stand
0.01802063,-0.029464722,-0.031921387,-5.7487183,0.39884949999999997,8.253174000000001,stand
0.02015686,-0.028396606,-0.032989502,-5.727295,0.43455505,8.281738,stand
0.02015686,-0.026260376,-0.030853271,-5.657074,0.44050598,8.253174000000001,stand
0.023361206000000002,-0.02305603,-0.032989502,-5.639221,0.3809967,8.263885499999999,stand
0.024429321,-0.019851685,-0.038330078,-5.663025,0.39170837,8.272217,stand
0.02229309,-0.0209198,-0.034057617,-5.6332703,0.42503357,8.275787,stand
0.025497437,-0.021987915,-0.038330078,-5.643982,0.4297943,8.223419,stand
0.023361206000000002,-0.021987915,-0.041534424,-5.683258,0.4131317,8.324585,stand
0.026565552000000003,-0.019851685,-0.043670654,-5.7106323,0.43098450000000005,8.267456,stand
0.026565552000000003,-0.0209198,-0.043670654,-5.766571,0.40122986,8.247223,stand
0.025497437,-0.019851685,-0.043670654,-5.739197,0.42027283,8.304352,stand
0.025497437,-0.017715454,-0.04473877,-5.727295,0.43217468,8.278167999999999,stand
0.025497437,-0.015579224,-0.04260254,-5.6927795,0.40480042,8.281738,stand
0.026565552000000003,-0.015579224,-0.04260254,-5.6844482,0.44883728,8.336487,stand
0.027633667,-0.015579224,-0.041534424,-5.6356506,0.45359802,8.336487,stand
0.026565552000000003,-0.013442993,-0.038330078,-5.6166077,0.4714508,8.392425999999999,stand
0.025497437,-0.012374878,-0.038330078,-5.6535034,0.44883728,8.338867,stand
0.026565552000000003,-0.014511108,-0.037261963,-5.670166,0.42622375,8.360291,stand
0.026565552000000003,-0.012374878,-0.036193848,-5.6546936,0.47502136,8.343628,stand
0.024429321,-0.014511108,-0.037261963,-5.6344604,0.46669006,8.326965,stand
0.023361206000000002,-0.012374878,-0.037261963,-5.69635,0.47026062,8.304352,stand
0.02015686,-0.013442993,-0.038330078,-5.722534,0.44050598,8.336487,stand
0.02015686,-0.013442993,-0.032989502,-5.7261047,0.44407654,8.254364,stand
-0.025772095,-0.002761841,-0.08105469,-5.7320557,0.47740173,8.316253999999999,stand
-0.02684021,-0.00062561,-0.07785034,-5.7237244,0.6035614,8.416229,stand
-0.025772095,-0.00062561,-0.07678223,-5.663025,0.5214386,8.365051,stand
-0.025772095,0.000442505,-0.07357788,-5.701111,0.57380676,8.371002,stand
-0.02470398,-0.00062561,-0.07357788,-5.6856384,0.51667786,8.326965,stand
-0.022567749,0.00151062,-0.072509766,-5.645172,0.5273895000000001,8.360291,stand
-0.023635864,0.003646851,-0.074645996,-5.657074,0.53215027,8.376953,stand
-0.022567749,0.003646851,-0.07144165,-5.6915894,0.4393157999999999,8.304352,stand
-0.022567749,0.006851196,-0.074645996,-5.670166,0.46192932,8.372192,stand
-0.021499634,0.008987427,-0.074645996,-5.715393,0.46192932,8.35672,stand
-0.015090942,0.016464233,-0.07678223,-5.735626,0.45121765,8.331726,stand
-0.018295288,0.011123657,-0.07678223,-5.6654053,0.4226532,8.378143,stand
-0.012954712,0.020736694,-0.0821228,-5.7165833,0.42146300000000003,8.410278,stand
-0.010818481,0.02394104,-0.08532715,-5.6332703,0.34291077,8.375763000000001,stand
-0.007614136,0.02394104,-0.08959961,-5.6999207,0.34529114,8.428131,stand
-0.003341675,0.02180481,-0.09814453,-5.652313,0.30363464,8.513824000000001,stand
0.000930786,0.017532349,-0.10028076,-5.624939,0.24650574,8.48645,stand
0.007339478,0.012191772,-0.110961914,-5.6915894,0.27864075,8.449554,stand
0.012680054,0.006851196,-0.119506836,-5.752289,0.30482483,8.540009,stand
0.0158844,-0.00062561,-0.12164307,-5.739197,0.15486145,8.413849,stand
0.021224976,-0.007034302,-0.12911987,-5.8010864,0.22270203,8.492401,stand
0.023361206000000002,-0.014511108,-0.13232422,-5.835602,0.19413757,8.531677,stand
0.024429321,-0.02305603,-0.13339233,-5.818939,0.22508240000000002,8.436461999999999,stand
0.024429321,-0.026260376,-0.13018799,-5.849884,0.27030945,8.444794,stand
0.025497437,-0.032669067,-0.1312561,-5.818939,0.27864075,8.403137,stand
0.025497437,-0.031600952,-0.13018799,-5.830841,0.27030945,8.362671,stand
0.024429321,-0.033737183,-0.12805176,-5.8260803,0.34648132,8.309113,stand
0.025497437,-0.033737183,-0.12805176,-5.773712,0.35362244,8.341248,stand
0.023361206000000002,-0.031600952,-0.12484741,-5.753479,0.4059906,8.304352,stand
0.01802063,-0.030532837,-0.119506836,-5.7570496,0.44883728,8.1996155,stand
0.012680054,-0.032669067,-0.117370605,-5.7903748,0.45240784,8.16748,stand
0.005203247,-0.030532837,-0.11416626,-5.8451233,0.40361023,8.156769,stand
-0.001205444,-0.028396606,-0.10775757,-5.82489,0.3821869,8.023468,stand
-0.005477905,-0.026260376,-0.10775757,-5.8213196,0.47502136,8.090117999999999,stand
-0.007614136,-0.019851685,-0.10455322,-5.8391724,0.3809967,8.197235000000001,stand
-0.009750366,-0.014511108,-0.10134888,-5.851074,0.28935242,8.130585,stand
-0.010818481,-0.012374878,-0.09387207,-5.8463135,0.2834015,8.105591,stand
-0.010818481,-0.007034302,-0.090667725,-5.88678,0.19770813,8.209137,stand
-0.012954712,-0.008102417,-0.08532715,-5.797516,0.23341370000000003,8.218658,stand
-0.015090942,-0.007034302,-0.0821228,-5.7439575,0.17271423,8.222228999999999,stand
-0.016159058,-0.009170532,-0.07785034,-5.701111,0.12748718,8.160339,stand
-0.018295288,-0.011306763,-0.07785034,-5.6915894,0.06321716,8.235321,stand
-0.020431519,-0.014511108,-0.07785034,-5.69516,0.017990112,8.173430999999999,stand
-0.022567749,-0.016647339,-0.07891846,-5.69635,-0.016525269,8.181763,stand
-0.02470398,-0.016647339,-0.07891846,-5.663025,0.008468628,8.128204,stand
-0.023635864,-0.017715454,-0.07998657,-5.6475525,-0.058181763,8.2127075,stand
-0.025772095,-0.017715454,-0.0821228,-5.7177734,-0.0962677,8.131775,stand
-0.027908325,-0.017715454,-0.07891846,-5.739197,-0.10697937,8.110352,stand
-0.03111267,-0.011306763,-0.074645996,-5.727295,-0.09150696,8.074646000000001,stand
-0.0332489,-0.007034302,-0.074645996,-5.785614,-0.11174011,8.059174,stand
-0.03538513,0.004714966,-0.068237305,-5.752289,-0.05342102,8.110352,stand
-0.036453247,0.013259888000000001,-0.066101074,-5.741577,-0.058181763,8.109161,stand
-0.038589478,0.01966858,-0.063964844,-5.6939697,-0.012954712,8.080597000000001,stand
-0.039657593,0.025009155,-0.060760498,-5.714203,0.07749939,8.200806,stand
-0.041793823,0.028213501000000002,-0.056488037,-5.620178,-0.007003784,8.122253,stand
-0.046066284,0.033554077,-0.055419922,-5.6213684,0.07987976,8.153198,stand
-0.04927063,0.035690308,-0.05328369,-5.651123,0.06440735,8.187714,stand
-0.052474976,0.038894653,-0.054351807,-5.677307,0.07154846,8.194855,stand
-0.05567932,0.04423523,-0.050079346,-5.6975403,0.038223267000000005,8.235321,stand
-0.058883667,0.04850769,-0.046875,-5.7130127,0.078689575,8.272217,stand
-0.059951782,0.051712035999999996,-0.046875,-5.6856384,0.06440735,8.255554,stand
-0.062088013,0.051712035999999996,-0.04046631,-5.6796875,0.014419556000000002,8.280548,stand
-0.06742859,0.05064392,-0.037261963,-5.714203,0.014419556000000002,8.315063,stand
-0.06956482,0.05064392,-0.035125732,-5.7130127,-0.047470093,8.403137,stand
-0.07383728,0.04637146,-0.034057617,-5.779663,-0.049850464,8.448364,stand
-0.077041626,0.04423523,-0.030853271,-5.714203,-0.07484436,8.4198,stand
-0.08024597,0.038894653,-0.030853271,-5.773712,-0.1379242,8.469788000000001,stand
-0.0823822,0.035690308,-0.029785156,-5.76062,-0.13554382,8.472168,stand
