x,y,z,Target
-0.000137329,-0.003829956,-0.00201416,sit
-0.000137329,-0.003829956,0.001190186,sit
0.001998901,-0.002761841,-0.003082275,sit
0.000930786,-0.00062561,0.00012207,sit
-0.000137329,0.00151062,0.00012207,sit
-0.000137329,0.002578735,0.00012207,sit
-0.001205444,0.002578735,-0.000946045,sit
-0.001205444,0.003646851,0.001190186,sit
-0.001205444,0.004714966,-0.00201416,sit
-0.00227356,0.004714966,0.00012207,sit
-0.001205444,0.005783081,0.00012207,sit
-0.001205444,0.005783081,0.00012207,sit
-0.000137329,0.005783081,-0.00201416,sit
0.000930786,0.00151062,-0.000946045,sit
0.000930786,0.00151062,-0.00201416,sit
0.003067017,0.00151062,-0.000946045,sit
0.001998901,0.000442505,0.00012207,sit
0.001998901,0.00151062,-0.000946045,sit
0.001998901,0.000442505,-0.00201416,sit
0.000930786,0.00151062,-0.003082275,sit
0.001998901,0.00151062,0.00012207,sit
0.001998901,0.002578735,-0.003082275,sit
0.000930786,0.00151062,-0.00201416,sit
0.001998901,0.002578735,-0.00201416,sit
0.003067017,0.002578735,-0.000946045,sit
0.000930786,0.002578735,-0.00201416,sit
0.000930786,0.002578735,0.001190186,sit
0.001998901,0.002578735,0.00012207,sit
-0.000137329,-0.00062561,-0.000946045,sit
-0.000137329,-0.00062561,0.00012207,sit
-0.001205444,-0.002761841,-0.000946045,sit
-0.00227356,-0.003829956,-0.000946045,sit
-0.00227356,-0.007034302,0.00012207,sit
-0.000137329,-0.007034302,-0.00201416,sit
-0.001205444,-0.005966187,0.003326416,sit
-0.000137329,-0.008102417,-0.003082275,sit
-0.001205444,-0.007034302,-0.000946045,sit
-0.001205444,-0.005966187,0.002258301,sit
0.000930786,-0.001693726,-0.003082275,sit
0.001998901,-0.001693726,-0.000946045,sit
-0.000137329,0.003646851,-0.000946045,sit
-0.000137329,0.004714966,-0.000946045,sit
-0.001205444,0.008987427,-0.000946045,sit
-0.001205444,0.011123657,-0.003082275,sit
-0.001205444,0.015396118,-0.00201416,sit
-0.00440979,0.020736694,0.001190186,sit
-0.003341675,0.020736694,0.002258301,sit
-0.005477905,0.020736694,0.00012207,sit
-0.005477905,0.020736694,0.00012207,sit
-0.005477905,0.020736694,0.003326416,sit
-0.005477905,0.02180481,0.00012207,sit
-0.006546021,0.022872925,0.001190186,sit
-0.005477905,0.02180481,0.00012207,sit
-0.006546021,0.01966858,-0.00201416,sit
-0.006546021,0.018600464,-0.003082275,sit
-0.00440979,0.012191772,-0.007354736,sit
-0.005477905,0.004714966,-0.007354736,sit
-0.005477905,0.010055541999999999,-0.005218506,sit
-0.003341675,0.000442505,-0.009490967,sit
-0.003341675,-0.001693726,-0.009490967,sit
-0.00440979,-0.002761841,-0.009490967,sit
-0.005477905,-0.007034302,-0.009490967,sit
-0.005477905,-0.008102417,-0.008422852,sit
-0.006546021,-0.012374878,-0.008422852,sit
-0.006546021,-0.016647339,-0.007354736,sit
-0.007614136,-0.019851685,-0.006286621,sit
-0.007614136,-0.02305603,-0.005218506,sit
-0.008682251,-0.026260376,-0.004150391,sit
-0.008682251,-0.030532837,-0.000946045,sit
-0.008682251,-0.031600952,-0.00201416,sit
-0.009750366,-0.032669067,-0.00201416,sit
-0.008682251,-0.029464722,-0.000946045,sit
-0.008682251,-0.030532837,-0.000946045,sit
-0.008682251,-0.030532837,-0.000946045,sit
-0.008682251,-0.032669067,0.00012207,sit
-0.008682251,-0.032669067,0.00012207,sit
-0.008682251,-0.033737183,0.00012207,sit
-0.008682251,-0.03694153,0.00012207,sit
-0.007614136,-0.038009644,0.001190186,sit
-0.007614136,-0.03694153,-0.000946045,sit
-0.006546021,-0.034805298,-0.00201416,sit
-0.005477905,-0.030532837,-0.00201416,sit
-0.00440979,-0.027328491,-0.004150391,sit
-0.00440979,-0.024124146,-0.003082275,sit
-0.00227356,-0.019851685,-0.003082275,sit
-0.001205444,-0.009170532,-0.004150391,sit
0.000930786,-0.015579224,-0.004150391,sit
-0.000137329,-0.004898071,-0.005218506,sit
0.000930786,-0.001693726,-0.004150391,sit
0.003067017,0.002578735,-0.00201416,sit
0.001998901,0.005783081,-0.003082275,sit
0.000930786,0.007919312,-0.000946045,sit
0.001998901,0.008987427,-0.003082275,sit
0.003067017,0.007919312,-0.00201416,sit
0.001998901,0.008987427,-0.003082275,sit
0.005203247,0.007919312,-0.004150391,sit
0.005203247,0.005783081,-0.004150391,sit
0.006271362,0.006851196,-0.004150391,sit
0.007339478,0.004714966,-0.004150391,sit
0.006271362,0.000442505,-0.004150391,sit
0.006271362,-0.00062561,-0.005218506,sit
0.006271362,-0.002761841,-0.004150391,sit
0.006271362,-0.005966187,-0.004150391,sit
0.005203247,-0.007034302,-0.007354736,sit
0.004135132,-0.008102417,-0.007354736,sit
0.004135132,-0.009170532,-0.005218506,sit
0.001998901,-0.010238647,-0.008422852,sit
0.003067017,-0.010238647,-0.009490967,sit
0.004135132,-0.010238647,-0.009490967,sit
0.005203247,-0.008102417,-0.007354736,sit
0.005203247,-0.007034302,-0.008422852,sit
0.006271362,-0.004898071,-0.007354736,sit
0.006271362,-0.002761841,-0.008422852,sit
0.007339478,0.002578735,-0.008422852,sit
0.007339478,0.005783081,-0.007354736,sit
0.008407593,0.007919312,-0.009490967,sit
0.007339478,0.012191772,-0.011627197,sit
0.008407593,0.013259888000000001,-0.009490967,sit
0.007339478,0.017532349,-0.010559082,sit
0.006271362,0.018600464,-0.009490967,sit
0.006271362,0.018600464,-0.008422852,sit
0.005203247,0.016464233,-0.009490967,sit
0.006271362,0.015396118,-0.011627197,sit
0.003067017,0.010055541999999999,-0.011627197,sit
0.004135132,0.013259888000000001,-0.011627197,sit
0.003067017,0.006851196,-0.009490967,sit
0.003067017,0.004714966,-0.010559082,sit
0.003067017,0.002578735,-0.008422852,sit
0.000930786,0.003646851,-0.009490967,sit
-0.000137329,0.003646851,-0.006286621,sit
0.001998901,0.005783081,-0.006286621,sit
0.000930786,0.005783081,-0.009490967,sit
-0.000137329,0.007919312,-0.006286621,sit
-0.000137329,0.008987427,-0.006286621,sit
-0.000137329,0.010055541999999999,-0.004150391,sit
-0.001205444,0.011123657,-0.007354736,sit
-0.001205444,0.012191772,-0.003082275,sit
-0.00227356,0.014328003,-0.005218506,sit
-0.001205444,0.014328003,-0.004150391,sit
-0.001205444,0.011123657,-0.00201416,sit
-0.001205444,0.014328003,-0.003082275,sit
-0.003341675,0.012191772,0.00012207,sit
-0.001205444,0.012191772,-0.003082275,sit
-0.00227356,0.016464233,0.002258301,sit
-0.00227356,0.016464233,-0.00201416,sit
-0.00227356,0.018600464,-0.000946045,sit
-0.00227356,0.01966858,0.002258301,sit
-0.003341675,0.018600464,0.002258301,sit
-0.00440979,0.02180481,0.00012207,sit
-0.003341675,0.01966858,-0.00201416,sit
-0.00440979,0.01966858,0.003326416,sit
-0.003341675,0.018600464,0.001190186,sit
-0.003341675,0.017532349,0.00012207,sit
-0.00440979,0.017532349,0.00012207,sit
-0.003341675,0.015396118,0.002258301,sit
-0.00440979,0.012191772,0.002258301,sit
-0.00440979,0.010055541999999999,0.001190186,sit
-0.00440979,0.007919312,0.00012207,sit
-0.003341675,0.005783081,0.00012207,sit
-0.003341675,0.00151062,0.001190186,sit
-0.005477905,0.000442505,0.001190186,sit
-0.005477905,-0.002761841,-0.000946045,sit
-0.006546021,-0.004898071,-0.000946045,sit
-0.005477905,-0.005966187,-0.003082275,sit
-0.005477905,-0.009170532,-0.00201416,sit
-0.005477905,-0.009170532,-0.00201416,sit
-0.006546021,-0.010238647,-0.004150391,sit
-0.00440979,-0.011306763,-0.006286621,sit
-0.006546021,-0.010238647,-0.004150391,sit
-0.005477905,-0.010238647,-0.004150391,sit
-0.005477905,-0.011306763,-0.004150391,sit
-0.00440979,-0.009170532,-0.005218506,sit
-0.005477905,-0.008102417,-0.005218506,sit
-0.005477905,-0.007034302,-0.003082275,sit
-0.000137329,-0.007034302,-0.006286621,sit
-0.000137329,-0.007034302,-0.006286621,sit
-0.003341675,-0.005966187,-0.006286621,sit
-0.000137329,-0.007034302,-0.007354736,sit
0.001998901,-0.007034302,-0.007354736,sit
0.001998901,-0.005966187,-0.007354736,sit
0.001998901,-0.005966187,-0.007354736,sit
0.004135132,-0.005966187,-0.005218506,sit
0.003067017,-0.008102417,-0.005218506,sit
0.003067017,-0.011306763,-0.003082275,sit
0.000930786,-0.012374878,-0.003082275,sit
0.000930786,-0.015579224,-0.004150391,sit
-0.000137329,-0.01878357,-0.003082275,sit
0.000930786,-0.016647339,-0.003082275,sit
-0.000137329,-0.019851685,-0.003082275,sit
0.000930786,-0.019851685,-0.004150391,sit
0.000930786,-0.021987915,-0.000946045,sit
0.001998901,-0.019851685,-0.004150391,sit
0.001998901,-0.017715454,-0.00201416,sit
0.003067017,-0.017715454,-0.004150391,sit
0.000930786,-0.016647339,-0.00201416,sit
0.001998901,-0.013442993,-0.000946045,sit
0.004135132,-0.014511108,-0.000946045,sit
0.006271362,-0.013442993,-0.003082275,sit
0.007339478,-0.011306763,-0.004150391,sit
0.006271362,-0.009170532,-0.004150391,sit
0.008407593,-0.008102417,-0.004150391,sit
0.008407593,-0.005966187,-0.00201416,sit
0.006271362,-0.004898071,-0.003082275,sit
0.007339478,-0.004898071,-0.005218506,sit
0.007339478,-0.003829956,-0.00201416,sit
0.007339478,-0.002761841,-0.004150391,sit
0.006271362,-0.00062561,-0.004150391,sit
0.006271362,0.000442505,-0.003082275,sit
0.006271362,0.00151062,-0.005218506,sit
0.006271362,0.003646851,-0.003082275,sit
0.006271362,0.004714966,-0.004150391,sit
0.007339478,0.007919312,-0.00201416,sit
0.006271362,0.008987427,0.00012207,sit
0.006271362,0.010055541999999999,-0.00201416,sit
0.006271362,0.013259888000000001,-0.003082275,sit
0.008407593,0.014328003,-0.000946045,sit
0.006271362,0.016464233,-0.000946045,sit
0.008407593,0.018600464,-0.00201416,sit
0.007339478,0.018600464,-0.00201416,sit
0.006271362,0.01966858,-0.000946045,sit
0.007339478,0.01966858,-0.000946045,sit
0.005203247,0.020736694,-0.004150391,sit
0.005203247,0.02394104,-0.000946045,sit
0.001998901,0.02394104,-0.000946045,sit
0.004135132,0.025009155,0.001190186,sit
0.004135132,0.022872925,0.003326416,sit
0.003067017,0.02394104,0.001190186,sit
0.003067017,0.02394104,0.002258301,sit
0.004135132,0.022872925,0.003326416,sit
0.004135132,0.02180481,0.002258301,sit
0.001998901,0.022872925,0.005462647,sit
0.004135132,0.02180481,0.002258301,sit
0.005203247,0.020736694,0.005462647,sit
0.000930786,0.01966858,0.001190186,sit
-0.000137329,0.015396118,0.00012207,sit
0.001998901,0.020736694,0.002258301,sit
-0.001205444,0.014328003,0.003326416,sit
-0.000137329,0.017532349,0.002258301,sit
-0.001205444,0.014328003,0.003326416,sit
-0.003341675,0.007919312,0.005462647,sit
-0.003341675,0.007919312,0.005462647,sit
-0.005477905,0.004714966,0.004394531,sit
-0.005477905,0.000442505,0.004394531,sit
-0.005477905,-0.001693726,0.006530762,sit
-0.007614136,-0.010238647,0.007598877,sit
-0.005477905,-0.003829956,0.006530762,sit
-0.006546021,-0.011306763,0.004394531,sit
-0.006546021,-0.010238647,0.006530762,sit
-0.006546021,-0.012374878,0.005462647,sit
-0.006546021,-0.012374878,0.004394531,sit
-0.005477905,-0.014511108,0.003326416,sit
-0.006546021,-0.014511108,0.003326416,sit
-0.00440979,-0.014511108,0.002258301,sit
-0.006546021,-0.013442993,0.003326416,sit
-0.006546021,-0.014511108,0.001190186,sit
-0.005477905,-0.011306763,0.001190186,sit
-0.00440979,-0.010238647,0.001190186,sit
-0.005477905,-0.013442993,0.001190186,sit
-0.005477905,-0.015579224,0.00012207,sit
-0.00440979,-0.015579224,-0.000946045,sit
-0.005477905,-0.016647339,0.00012207,sit
-0.003341675,-0.019851685,0.001190186,sit
-0.00440979,-0.01878357,-0.000946045,sit
-0.003341675,-0.021987915,-0.000946045,sit
-0.00440979,-0.024124146,-0.00201416,sit
-0.003341675,-0.024124146,-0.000946045,sit
-0.00440979,-0.026260376,-0.00201416,sit
-0.00440979,-0.028396606,-0.000946045,sit
-0.00440979,-0.029464722,-0.000946045,sit
-0.003341675,-0.030532837,-0.00201416,sit
-0.003341675,-0.030532837,-0.00201416,sit
-0.003341675,-0.031600952,-0.000946045,sit
-0.005477905,-0.030532837,0.00012207,sit
-0.003341675,-0.030532837,0.002258301,sit
-0.00440979,-0.029464722,0.002258301,sit
-0.00440979,-0.027328491,0.002258301,sit
-0.00227356,-0.024124146,0.001190186,sit
-0.001205444,-0.02519226,0.004394531,sit
-0.00227356,-0.02305603,0.002258301,sit
-0.001205444,-0.019851685,0.00012207,sit
-0.000137329,-0.016647339,0.002258301,sit
0.000930786,-0.016647339,0.003326416,sit
0.003067017,-0.011306763,0.001190186,sit
0.003067017,-0.009170532,-0.000946045,sit
0.004135132,-0.005966187,-0.000946045,sit
0.004135132,-0.003829956,0.00012207,sit
0.004135132,0.000442505,-0.00201416,sit
0.005203247,0.003646851,-0.003082275,sit
0.006271362,0.006851196,-0.000946045,sit
0.007339478,0.008987427,0.00012207,sit
0.008407593,0.014328003,-0.004150391,sit
0.007339478,0.017532349,-0.005218506,sit
0.008407593,0.020736694,0.00012207,sit
0.008407593,0.025009155,0.001190186,sit
0.008407593,0.02607727,-0.000946045,sit
0.007339478,0.029281616,-0.003082275,sit
0.008407593,0.032485962,-0.003082275,sit
0.007339478,0.031417847,-0.00201416,sit
0.009475708,0.032485962,-0.003082275,sit
0.008407593,0.034622192,-0.00201416,sit
0.008407593,0.032485962,-0.003082275,sit
0.010543823,0.033554077,-0.003082275,sit
0.008407593,0.031417847,-0.003082275,sit
0.009475708,0.030349731,-0.005218506,sit
0.009475708,0.028213501000000002,-0.005218506,sit
0.009475708,0.02394104,-0.004150391,sit
0.009475708,0.02394104,-0.003082275,sit
0.007339478,0.02180481,-0.005218506,sit
0.007339478,0.02180481,-0.003082275,sit
0.006271362,0.020736694,-0.003082275,sit
0.004135132,0.018600464,-0.004150391,sit
0.004135132,0.018600464,-0.004150391,sit
0.004135132,0.016464233,-0.00201416,sit
0.005203247,0.014328003,-0.000946045,sit
0.003067017,0.012191772,-0.004150391,sit
0.000930786,0.011123657,-0.00201416,sit
0.003067017,0.006851196,-0.003082275,sit
0.001998901,0.005783081,-0.003082275,sit
0.001998901,0.002578735,-0.004150391,sit
0.001998901,0.002578735,-0.004150391,sit
0.001998901,0.000442505,-0.003082275,sit
0.000930786,-0.001693726,-0.00201416,sit
0.000930786,-0.001693726,-0.00201416,sit
-0.000137329,-0.004898071,-0.003082275,sit
-0.000137329,-0.005966187,-0.00201416,sit
-0.00227356,-0.013442993,-0.000946045,sit
-0.00227356,-0.010238647,-0.000946045,sit
-0.003341675,-0.015579224,0.002258301,sit
-0.00440979,-0.019851685,0.002258301,sit
-0.003341675,-0.02305603,0.002258301,sit
-0.005477905,-0.02519226,0.002258301,sit
-0.00440979,-0.027328491,0.001190186,sit
-0.005477905,-0.031600952,0.002258301,sit
-0.005477905,-0.031600952,0.002258301,sit
-0.005477905,-0.034805298,0.001190186,sit
-0.005477905,-0.034805298,0.001190186,sit
-0.006546021,-0.03694153,0.002258301,sit
-0.005477905,-0.033737183,0.001190186,sit
-0.005477905,-0.033737183,0.001190186,sit
-0.00440979,-0.030532837,-0.000946045,sit
-0.006546021,-0.029464722,0.002258301,sit
-0.006546021,-0.027328491,0.003326416,sit
-0.005477905,-0.027328491,0.001190186,sit
-0.007614136,-0.021987915,0.003326416,sit
-0.006546021,-0.019851685,0.003326416,sit
-0.006546021,-0.017715454,0.002258301,sit
-0.006546021,-0.017715454,0.004394531,sit
-0.006546021,-0.012374878,0.003326416,sit
-0.006546021,-0.012374878,0.006530762,sit
-0.006546021,-0.009170532,0.005462647,sit
-0.006546021,-0.009170532,0.004394531,sit
-0.005477905,-0.007034302,0.005462647,sit
-0.00440979,-0.003829956,0.002258301,sit
-0.00227356,-0.00062561,0.002258301,sit
-0.001205444,0.000442505,0.001190186,sit
-0.000137329,0.002578735,0.00012207,sit
0.001998901,0.003646851,-0.00201416,sit
0.000930786,0.004714966,-0.00201416,sit
0.001998901,0.006851196,0.00012207,sit
0.001998901,0.007919312,-0.006286621,sit
0.000930786,0.005783081,-0.004150391,sit
0.003067017,0.006851196,-0.004150391,sit
0.004135132,0.007919312,-0.005218506,sit
0.004135132,0.010055541999999999,-0.004150391,sit
0.003067017,0.008987427,-0.004150391,sit
0.004135132,0.012191772,-0.004150391,sit
0.001998901,0.015396118,-0.005218506,sit
0.003067017,0.014328003,-0.003082275,sit
0.003067017,0.017532349,-0.003082275,sit
0.000930786,0.018600464,-0.006286621,sit
0.001998901,0.01966858,-0.005218506,sit
0.001998901,0.018600464,-0.006286621,sit
0.003067017,0.01966858,-0.008422852,sit
0.003067017,0.017532349,-0.007354736,sit
0.005203247,0.016464233,-0.008422852,sit
0.005203247,0.014328003,-0.008422852,sit
0.004135132,0.012191772,-0.008422852,sit
0.004135132,0.010055541999999999,-0.006286621,sit
0.004135132,0.011123657,-0.008422852,sit
0.001998901,0.005783081,-0.007354736,sit
0.003067017,0.004714966,-0.009490967,sit
0.001998901,0.003646851,-0.008422852,sit
-0.000137329,0.004714966,-0.009490967,sit
-0.001205444,0.004714966,-0.009490967,sit
-0.000137329,0.004714966,-0.007354736,sit
-0.000137329,0.004714966,-0.010559082,sit
0.000930786,0.005783081,-0.010559082,sit
0.001998901,0.005783081,-0.008422852,sit
0.003067017,0.005783081,-0.008422852,sit
0.003067017,0.004714966,-0.007354736,sit
0.003067017,0.00151062,-0.006286621,sit
0.001998901,0.00151062,-0.005218506,sit
-0.000137329,-0.001693726,-0.003082275,sit
0.000930786,-0.002761841,-0.004150391,sit
-0.001205444,-0.003829956,-0.004150391,sit
-0.001205444,-0.003829956,-0.004150391,sit
-0.003341675,-0.003829956,-0.005218506,sit
-0.00227356,-0.004898071,-0.004150391,sit
-0.00227356,-0.003829956,-0.00201416,sit
-0.003341675,-0.005966187,-0.003082275,sit
-0.005477905,-0.009170532,-0.003082275,sit
-0.00440979,-0.012374878,0.001190186,sit
-0.00440979,-0.016647339,0.001190186,sit
-0.003341675,-0.0209198,0.002258301,sit
-0.00227356,-0.021987915,0.001190186,sit
-0.00227356,-0.0209198,0.003326416,sit
-0.00227356,-0.021987915,0.002258301,sit
-0.00227356,-0.01878357,0.002258301,sit
-0.001205444,-0.015579224,0.003326416,sit
-0.00227356,-0.011306763,0.004394531,sit
-0.001205444,-0.008102417,0.003326416,sit
0.000930786,-0.001693726,0.004394531,sit
-0.001205444,-0.00062561,0.003326416,sit
-0.001205444,0.000442505,0.003326416,sit
0.000930786,-0.00062561,0.002258301,sit
-0.000137329,0.000442505,0.004394531,sit
0.000930786,-0.00062561,0.00012207,sit
0.000930786,-0.00062561,0.003326416,sit
0.000930786,-0.00062561,0.005462647,sit
0.001998901,-0.003829956,0.001190186,sit
0.001998901,-0.001693726,0.006530762,sit
0.000930786,-0.00062561,0.006530762,sit
0.001998901,0.00151062,0.003326416,sit
0.000930786,0.003646851,0.004394531,sit
0.001998901,0.010055541999999999,0.003326416,sit
0.001998901,0.005783081,0.002258301,sit
0.001998901,0.012191772,0.003326416,sit
0.003067017,0.014328003,0.004394531,sit
0.005203247,0.018600464,0.00012207,sit
0.004135132,0.01966858,0.003326416,sit
0.004135132,0.018600464,0.00012207,sit
0.005203247,0.018600464,0.00012207,sit
0.005203247,0.017532349,-0.000946045,sit
0.005203247,0.016464233,0.00012207,sit
0.006271362,0.016464233,0.00012207,sit
0.007339478,0.014328003,-0.00201416,sit
0.005203247,0.014328003,-0.003082275,sit
0.005203247,0.012191772,-0.005218506,sit
0.004135132,0.010055541999999999,-0.003082275,sit
0.004135132,0.010055541999999999,-0.003082275,sit
0.004135132,0.008987427,-0.003082275,sit
0.005203247,0.010055541999999999,-0.003082275,sit
0.005203247,0.008987427,-0.004150391,sit
0.006271362,0.006851196,-0.003082275,sit
0.006271362,0.006851196,-0.003082275,sit
0.007339478,0.006851196,-0.005218506,sit
0.005203247,0.006851196,-0.00201416,sit
0.007339478,0.008987427,-0.00201416,sit
0.005203247,0.010055541999999999,-0.005218506,sit
0.008407593,0.010055541999999999,-0.004150391,sit
0.006271362,0.010055541999999999,-0.003082275,sit
0.004135132,0.012191772,-0.004150391,sit
0.005203247,0.011123657,-0.005218506,sit
0.005203247,0.012191772,-0.004150391,sit
0.001998901,0.010055541999999999,-0.003082275,sit
0.003067017,0.007919312,-0.00201416,sit
0.003067017,0.006851196,0.001190186,sit
0.004135132,0.003646851,-0.000946045,sit
0.003067017,0.002578735,-0.00201416,sit
0.003067017,-0.00062561,0.002258301,sit
0.001998901,-0.00062561,0.00012207,sit
0.001998901,-0.001693726,0.001190186,sit
0.001998901,-0.002761841,0.001190186,sit
0.000930786,-0.002761841,0.00012207,sit
0.000930786,-0.003829956,0.002258301,sit
-0.000137329,-0.004898071,0.002258301,sit
-0.000137329,-0.005966187,0.001190186,sit
-0.001205444,-0.004898071,0.002258301,sit
-0.000137329,-0.004898071,-0.000946045,sit
-0.001205444,-0.005966187,0.002258301,sit
-0.001205444,-0.007034302,0.001190186,sit
-0.000137329,-0.005966187,0.001190186,sit
-0.00227356,-0.004898071,0.004394531,sit
-0.00227356,-0.001693726,0.004394531,sit
-0.001205444,-0.002761841,0.002258301,sit
-0.00227356,-0.00062561,0.003326416,sit
-0.001205444,-0.001693726,0.001190186,sit
-0.001205444,0.00151062,0.003326416,sit
-0.001205444,0.000442505,0.001190186,sit
-0.001205444,0.000442505,0.002258301,sit
-0.00227356,0.002578735,0.00012207,sit
-0.00227356,0.004714966,0.00012207,sit
-0.001205444,0.003646851,0.00012207,sit
-0.001205444,0.003646851,0.00012207,sit
-0.003341675,0.002578735,0.00012207,sit
-0.00227356,0.00151062,0.001190186,sit
-0.00227356,0.003646851,0.002258301,sit
-0.00227356,0.003646851,0.00012207,sit
-0.001205444,0.006851196,0.002258301,sit
-0.00227356,0.003646851,0.001190186,sit
-0.00227356,0.003646851,0.001190186,sit
-0.001205444,0.00151062,0.002258301,sit
-0.003341675,0.002578735,0.00012207,sit
-0.003341675,0.002578735,0.00012207,sit
-0.00227356,0.002578735,-0.000946045,sit
-0.00227356,0.003646851,-0.000946045,sit
-0.00227356,0.004714966,0.00012207,sit
-0.003341675,0.005783081,0.00012207,sit
-0.001205444,0.004714966,-0.000946045,sit
-0.00227356,0.004714966,0.00012207,sit
-0.00227356,0.005783081,-0.003082275,sit
-0.00227356,0.003646851,-0.000946045,sit
-0.001205444,0.00151062,0.001190186,sit
-0.00227356,0.00151062,0.001190186,sit
-0.001205444,0.003646851,0.002258301,sit
-0.00227356,-0.00062561,0.003326416,sit
-0.003341675,-0.00062561,0.002258301,sit
-0.00227356,-0.003829956,0.003326416,sit
-0.00440979,-0.007034302,0.005462647,sit
-0.00440979,-0.007034302,0.003326416,sit
-0.00440979,-0.012374878,0.005462647,sit
-0.005477905,-0.014511108,0.005462647,sit
-0.00440979,-0.016647339,0.005462647,sit
-0.006546021,-0.0209198,0.007598877,sit
-0.005477905,-0.019851685,0.003326416,sit
-0.00440979,-0.019851685,0.006530762,sit
-0.00440979,-0.0209198,0.006530762,sit
-0.00440979,-0.021987915,0.007598877,sit
-0.00440979,-0.01878357,0.005462647,sit
-0.005477905,-0.01878357,0.003326416,sit
-0.00440979,-0.013442993,0.008666992,sit
-0.00440979,-0.013442993,0.008666992,sit
-0.00440979,-0.009170532,0.004394531,sit
-0.005477905,-0.005966187,0.004394531,sit
-0.003341675,-0.005966187,0.005462647,sit
-0.003341675,-0.004898071,0.007598877,sit
-0.003341675,-0.003829956,0.008666992,sit
-0.003341675,-0.001693726,0.007598877,sit
-0.00440979,-0.001693726,0.004394531,sit
-0.005477905,-0.00062561,0.005462647,sit
-0.00440979,0.000442505,0.005462647,sit
-0.005477905,-0.001693726,0.004394531,sit
-0.003341675,-0.002761841,0.006530762,sit
-0.007614136,-0.004898071,0.006530762,sit
-0.008682251,-0.007034302,0.005462647,sit
-0.008682251,-0.011306763,0.004394531,sit
-0.008682251,-0.015579224,0.004394531,sit
-0.009750366,-0.017715454,0.003326416,sit
-0.011886597,-0.019851685,0.003326416,sit
-0.010818481,-0.02305603,0.00012207,sit
-0.012954712,-0.026260376,0.001190186,sit
-0.011886597,-0.028396606,0.002258301,sit
-0.012954712,-0.033737183,0.003326416,sit
-0.014022827,-0.038009644,0.002258301,sit
-0.012954712,-0.04121399,0.00012207,sit
-0.011886597,-0.042282104,-0.000946045,sit
-0.009750366,-0.04121399,-0.003082275,sit
-0.007614136,-0.038009644,-0.005218506,sit
-0.00440979,-0.03694153,-0.006286621,sit
-0.003341675,-0.030532837,-0.006286621,sit
-0.001205444,-0.02519226,-0.010559082,sit
-0.003341675,-0.012374878,-0.011627197,sit
-0.003341675,-0.017715454,-0.008422852,sit
-0.005477905,-0.003829956,-0.005218506,sit
-0.003341675,-0.00062561,-0.009490967,sit
-0.005477905,0.003646851,-0.008422852,sit
-0.00440979,0.007919312,-0.007354736,sit
-0.00440979,0.008987427,-0.007354736,sit
-0.006546021,0.008987427,-0.008422852,sit
-0.00440979,0.008987427,-0.006286621,sit
-0.00440979,0.005783081,-0.005218506,sit
-0.001205444,0.007919312,-0.006286621,sit
-0.003341675,0.006851196,-0.006286621,sit
-0.000137329,0.006851196,-0.008422852,sit
-0.000137329,0.007919312,-0.004150391,sit
0.004135132,0.008987427,-0.008422852,sit
0.004135132,0.013259888000000001,-0.007354736,sit
0.005203247,0.016464233,-0.010559082,sit
0.005203247,0.020736694,-0.011627197,sit
0.007339478,0.02180481,-0.012695313,sit
0.007339478,0.02180481,-0.012695313,sit
0.006271362,0.022872925,-0.014831543,sit
0.004135132,0.020736694,-0.013763428,sit
0.004135132,0.020736694,-0.014831543,sit
0.004135132,0.01966858,-0.013763428,sit
0.001998901,0.013259888000000001,-0.011627197,sit
-0.001205444,0.005783081,-0.008422852,sit
-0.00227356,-0.00062561,-0.008422852,sit
-0.001205444,-0.010238647,-0.007354736,sit
-0.00440979,-0.019851685,-0.00201416,sit
-0.005477905,-0.038009644,-0.00201416,sit
-0.005477905,-0.042282104,-0.000946045,sit
-0.005477905,-0.038009644,-0.00201416,sit
-0.00440979,-0.04335022,-0.000946045,sit
-0.005477905,-0.038009644,-0.004150391,sit
-0.005477905,-0.038009644,-0.004150391,sit
-0.00440979,-0.031600952,-0.003082275,sit
-0.00440979,-0.016647339,-0.004150391,sit
-0.003341675,-0.010238647,-0.006286621,sit
-0.003341675,-0.010238647,-0.006286621,sit
-0.00227356,0.002578735,-0.003082275,sit
-0.00227356,0.002578735,-0.003082275,sit
-0.00227356,0.008987427,-0.004150391,sit
-0.00227356,0.014328003,-0.000946045,sit
-0.00227356,0.015396118,-0.00201416,sit
-0.00227356,0.015396118,-0.00201416,sit
-0.003341675,0.015396118,0.001190186,sit
-0.001205444,0.010055541999999999,-0.003082275,sit
-0.001205444,0.010055541999999999,-0.003082275,sit
-0.001205444,0.006851196,0.004394531,sit
-0.001205444,0.004714966,0.002258301,sit
0.003067017,-0.001693726,0.001190186,sit
0.000930786,0.000442505,0.00012207,sit
0.003067017,-0.001693726,0.001190186,sit
0.004135132,0.000442505,0.00012207,sit
0.004135132,-0.003829956,-0.00201416,sit
0.001998901,-0.005966187,0.003326416,sit
0.001998901,-0.005966187,0.003326416,sit
0.001998901,-0.009170532,0.00012207,sit
-0.000137329,-0.011306763,0.002258301,sit
-0.000137329,-0.009170532,0.00012207,sit
-0.003341675,-0.008102417,0.002258301,sit
-0.003341675,-0.008102417,0.002258301,sit
-0.003341675,-0.004898071,0.001190186,sit
