x,y,z,Target
0.46762085,-0.5175934,10.263397,sit
0.4390564,-0.5592499,10.207458500000001,sit
0.49499512,-0.5413971,10.244354,sit
0.44143677,-0.502121,10.302673,sit
0.46405029999999997,-0.5306854,10.213409,sit
0.43786620000000004,-0.5175934,10.2146,sit
0.5473633000000001,-0.5497284,10.27887,sit
0.44381714,-0.5390167,10.28125,sit
0.43548584,-0.54615784,10.2146,sit
0.45690918,-0.515213,10.2146,sit
0.46405029999999997,-0.5390167,10.246735000000001,sit
0.4461975,-0.5259247,10.233642999999999,sit
0.47833252,-0.52949524,10.261016999999999,sit
0.42715454,-0.47831726,10.183655,sit
0.46643066,-0.5175934,10.187225,sit
0.42596436,-0.4842682,10.213409,sit
0.4890442,-0.5485382,10.256256,sit
0.45095825,-0.5413971,10.244354,sit
0.43786620000000004,-0.52116394,10.201508,sit
0.40930176,-0.56877136,10.1753235,sit
0.4307251,-0.48545837,10.21698,sit
0.46643066,-0.52116394,10.265778,sit
0.42596436,-0.52116394,10.194366,sit
0.44738770000000005,-0.5068817,10.232452,sit
0.45690918,-0.48069763,10.250305,sit
0.43667603,-0.49736023,10.21936,sit
0.4295349,-0.5223541,10.3229065,sit
0.38549805,-0.50331116,10.276489,sit
0.42596436,-0.55210876,10.262207,sit
0.46881104,-0.51283264,10.28244,sit
0.43548584,-0.49497986,10.344330000000001,sit
0.47357178,-0.48902893,10.294342,sit
0.43310547,-0.4592743,10.197937,sit
0.4295349,-0.5104523,10.224121,sit
0.42001343,-0.4592743,10.240784,sit
0.41287229999999997,-0.48783875,10.2717285,sit
0.47714233,-0.45570374,10.340759,sit
0.47000122,-0.4759369,10.272919,sit
0.48428345,-0.4914093,10.338379,sit
0.48428345,-0.5092621,10.352661,sit
0.44262695,-0.4759369,10.28006,sit
0.48428345,-0.5056915,10.237213,sit
0.41049194,-0.46998596,10.256256,sit
0.4223938,-0.5485382,10.289581,sit
0.42715454,-0.52116394,10.355041499999999,sit
0.40692140000000004,-0.51283264,10.277679,sit
0.4140625,-0.5556793,10.28125,sit
0.39501953,-0.55448914,10.209839,sit
0.42715454,-0.5009308,10.28363,sit
0.46286009999999994,-0.5580597,10.315764999999999,sit
0.4212036,-0.4759369,10.200317,sit
0.41763306,-0.5068817,10.321716,sit
0.42596436,-0.52116394,10.230072,sit
0.4307251,-0.53663635,10.193176,sit
0.40454102,-0.54377747,10.1562805,sit
0.41168213,-0.5413971,10.187225,sit
0.4307251,-0.52830505,10.21936,sit
0.4140625,-0.52830505,10.268158,sit
0.44024658,-0.5390167,10.225311,sit
0.46286009999999994,-0.51997375,10.202698,sit
0.42001343,-0.56163025,10.196747,sit
0.43667603,-0.55210876,10.203888000000001,sit
0.40692140000000004,-0.534256,10.287201,sit
0.44976807,-0.5330658,10.196747,sit
0.42596436,-0.5247345,10.312195,sit
0.4307251,-0.55210876,10.269347999999999,sit
0.4212036,-0.49497986,10.294342,sit
0.41525270000000003,-0.47117615,10.270538,sit
0.4307251,-0.5390167,10.269347999999999,sit
0.42358398,-0.4997406,10.232452,sit
0.35455322,-0.5318756,10.353850999999999,sit
0.42596436,-0.49617004,10.2146,sit
0.46286009999999994,-0.54615784,10.263397,sit
0.40454102,-0.54377747,10.265778,sit
0.44857788,-0.5425873,10.241974,sit
0.43429565,-0.51283264,10.253876,sit
0.4390564,-0.5056915,10.27887,sit
0.53189087,-0.58781433,10.225311,sit
0.44857788,-0.5080719,10.212219000000001,sit
0.46762085,-0.5640106,10.234833,sit
0.50213623,-0.51997375,10.265778,sit
0.46166992,-0.49617004,10.206268,sit
0.43667603,-0.47831726,10.2395935,sit
0.44024658,-0.54496765,10.212219000000001,sit
0.46047974,-0.49855042,10.213409,sit
0.43310547,-0.5080719,10.21698,sit
0.39025879999999996,-0.54615784,10.236023,sit
0.46524048,-0.5330658,10.218169999999999,sit
0.45690918,-0.49378967,10.21936,sit
0.4461975,-0.5223541,10.190796,sit
0.42834473,-0.5390167,10.182464999999999,sit
0.4390564,-0.502121,10.257446,sit
0.39382935,-0.52116394,10.181274,sit
0.4390564,-0.50331116,10.157471000000001,sit
0.39025879999999996,-0.54377747,10.221741,sit
0.41763306,-0.55210876,10.21698,sit
0.39739990000000003,-0.55329895,10.244354,sit
0.40930176,-0.5223541,10.208649000000001,sit
0.40930176,-0.53544617,10.234833,sit
0.41763306,-0.5497284,10.309814,sit
0.45690918,-0.55210876,10.228882,sit
0.46286009999999994,-0.54377747,10.177703999999999,sit
0.40454102,-0.49021912,10.300293,sit
0.41644287,-0.5390167,10.315764999999999,sit
0.38430786,-0.5413971,10.213409,sit
0.40097046,-0.54615784,10.28244,sit
0.40097046,-0.5425873,10.352661,sit
0.455719,-0.5140228,10.312195,sit
0.41644287,-0.49378967,10.302673,sit
0.38668823,-0.48783875,10.294342,sit
0.40930176,-0.48902893,10.311005,sit
0.37002563,-0.4664154,10.297913000000001,sit
0.372406,-0.4580841,10.328857000000001,sit
0.44500732,-0.49378967,10.251495,sit
0.39739990000000003,-0.5330658,10.218169999999999,sit
0.42596436,-0.5223541,10.261016999999999,sit
0.4307251,-0.47355652,10.238403,sit
0.3807373,-0.5009308,10.257446,sit
0.37716675,-0.52949524,10.249115,sit
0.39144897,-0.48545837,10.28125,sit
0.39382935,-0.51283264,10.313385,sit
0.539032,-0.48902893,10.350280999999999,sit
0.4223938,-0.4842682,10.187225,sit
0.45452879999999996,-0.483078,10.183655,sit
0.41525270000000003,-0.47236633,10.232452,sit
0.43548584,-0.5009308,10.161041,sit
0.41525270000000003,-0.48188782,10.233642999999999,sit
0.37954712,-0.56282043,10.157471000000001,sit
0.40811157,-0.50331116,10.158661,sit
0.41287229999999997,-0.5592499,10.143188,sit
0.40930176,-0.5318756,10.226500999999999,sit
0.48190308,-0.515213,10.231262,sit
0.45928955,-0.5306854,10.221741,sit
0.44262695,-0.547348,10.287201,sit
0.44976807,-0.4997406,10.237213,sit
0.48190308,-0.49497986,10.272919,sit
0.46286009999999994,-0.5140228,10.197937,sit
0.45452879999999996,-0.47712708,10.246735000000001,sit
0.44381714,-0.5068817,10.249115,sit
0.40454102,-0.50450134,10.250305,sit
0.45095825,-0.52949524,10.28363,sit
0.4307251,-0.54496765,10.28006,sit
0.48190308,-0.5318756,10.275299,sit
0.49856567,-0.46403503,10.213409,sit
0.46881104,-0.53663635,10.297913000000001,sit
0.4295349,-0.5247345,10.270538,sit
0.36645508,-0.47950745,10.355041499999999,sit
0.4212036,-0.48069763,10.286011,sit
0.47238159999999996,-0.5092621,10.364563,sit
0.41882324,-0.483078,10.227692,sit
0.45333862,-0.5009308,10.194366,sit
0.37597656,-0.49736023,10.222930999999999,sit
0.39144897,-0.5140228,10.228882,sit
0.37121582,-0.51164246,10.237213,sit
0.4057312,-0.5056915,10.21936,sit
0.36526490000000006,-0.5259247,10.255066000000001,sit
0.4307251,-0.5223541,10.21579,sit
0.45809937,-0.5140228,10.249115,sit
0.36288452,-0.5759125,10.182464999999999,sit
0.45333862,-0.55448914,10.199127,sit
0.44976807,-0.51997375,10.246735000000001,sit
0.44500732,-0.515213,10.303864,sit
0.45690918,-0.5390167,10.21698,sit
0.40692140000000004,-0.5640106,10.222930999999999,sit
0.43310547,-0.48545837,10.231262,sit
0.41287229999999997,-0.515213,10.220550999999999,sit
0.38787842,-0.483078,10.193176,sit
0.41049194,-0.547348,10.319336,sit
0.41049194,-0.547348,10.319336,sit
0.38430786,-0.53544617,10.193176,sit
0.34979248,-0.5640106,10.234833,sit
0.38430786,-0.53544617,10.193176,sit
0.34979248,-0.5640106,10.234833,sit
0.30456543,-0.4997406,10.251495,sit
0.36288452,-0.56282043,10.262207,sit
0.36288452,-0.56282043,10.262207,sit
0.35574340000000004,-0.5092621,10.308624,sit
0.36050415,-0.49617004,10.301483000000001,sit
0.372406,-0.5164032,10.289581,sit
0.36050415,-0.49617004,10.301483000000001,sit
0.42358398,-0.51283264,10.243164,sit
0.38430786,-0.4997406,10.315764999999999,sit
0.37954712,-0.50450134,10.213409,sit
0.41882324,-0.5080719,10.272919,sit
0.37121582,-0.47236633,10.221741,sit
0.38549805,-0.4914093,10.359802,sit
0.3985901,-0.4580841,10.238403,sit
0.3890686,-0.5330658,10.284821,sit
0.41644287,-0.4759369,10.291962,sit
0.42596436,-0.47236633,10.122955000000001,sit
0.47000122,-0.5235443,10.270538,sit
0.42596436,-0.48188782,10.206268,sit
0.43429565,-0.48902893,10.245544,sit
0.47357178,-0.5056915,10.15152,sit
0.455719,-0.5080719,10.308624,sit
0.39978027,-0.47236633,10.233642999999999,sit
0.42596436,-0.4925995,10.221741,sit
0.40454102,-0.52711487,10.307433999999999,sit
0.43310547,-0.5485382,10.249115,sit
0.45690918,-0.5556793,10.28244,sit
0.36407470000000003,-0.52830505,10.286011,sit
0.45333862,-0.48188782,10.297913000000001,sit
0.4390564,-0.49497986,10.297913000000001,sit
0.43667603,-0.5080719,10.245544,sit
0.36288452,-0.49497986,10.28006,sit
0.44024658,-0.53544617,10.249115,sit
0.40097046,-0.4842682,10.265778,sit
0.42358398,-0.5330658,10.1562805,sit
0.45095825,-0.48069763,10.224121,sit
0.46762085,-0.5164032,10.28125,sit
0.42001343,-0.47831726,10.380035000000001,sit
0.42596436,-0.48188782,10.188416,sit
0.39263916,-0.5056915,10.308624,sit
0.41049194,-0.5080719,10.28006,sit
0.32479858,-0.49378967,10.177703999999999,sit
0.41525270000000003,-0.5402069,10.212219000000001,sit
0.43786620000000004,-0.5056915,10.240784,sit
0.3807373,-0.48783875,10.188416,sit
0.43191528,-0.4747467,10.297913000000001,sit
0.44381714,-0.5080719,10.262207,sit
0.42477417,-0.4925995,10.275299,sit
0.40216064,-0.5390167,10.300293,sit
0.40811157,-0.5140228,10.305054,sit
0.36645508,-0.52116394,10.261016999999999,sit
0.33312988,-0.49378967,10.249115,sit
0.40692140000000004,-0.4914093,10.2146,sit
0.32955933,-0.5092621,10.249115,sit
0.38787842,-0.49497986,10.237213,sit
0.36764526,-0.53663635,10.299103,sit
0.36883545,-0.49497986,10.209839,sit
0.38787842,-0.46403503,10.293152000000001,sit
0.35812378,-0.48783875,10.191986,sit
0.33312988,-0.45689392,10.2395935,sit
0.32598877,-0.48664856,10.274109,sit
0.4057312,-0.502121,10.268158,sit
0.36050415,-0.534256,10.263397,sit
0.38311768,-0.515213,10.263397,sit
0.32717896,-0.5080719,10.2395935,sit
0.37121582,-0.5330658,10.21936,sit
0.40930176,-0.48783875,10.297913000000001,sit
0.38430786,-0.48188782,10.226500999999999,sit
0.43191528,-0.46879578,10.209839,sit
0.40811157,-0.55448914,10.297913000000001,sit
0.34622192,-0.50331116,10.289581,sit
0.39144897,-0.5318756,10.218169999999999,sit
0.38430786,-0.5318756,10.274109,sit
0.38668823,-0.502121,10.264586999999999,sit
0.36764526,-0.52949524,10.330048,sit
0.35693359999999996,-0.51283264,10.284821,sit
0.3985901,-0.52116394,10.320526,sit
0.37716675,-0.54496765,10.28125,sit
0.35455322,-0.49021912,10.319336,sit
0.31765747,-0.4914093,10.225311,sit
0.36050415,-0.5068817,10.334808,sit
0.37954712,-0.515213,10.207458500000001,sit
0.35217285,-0.5223541,10.2907715,sit
0.38192750000000003,-0.51878357,10.236023,sit
0.41763306,-0.4997406,10.253876,sit
0.42834473,-0.5235443,10.206268,sit
0.43191528,-0.52830505,10.265778,sit
0.39620972,-0.53782654,10.249115,sit
0.39382935,-0.4997406,10.247925,sit
0.39263916,-0.502121,10.233642999999999,sit
0.36645508,-0.54377747,10.203888000000001,sit
0.44143677,-0.4997406,10.231262,sit
0.35693359999999996,-0.5223541,10.211029,sit
0.42834473,-0.52116394,10.213409,sit
0.43786620000000004,-0.4997406,10.224121,sit
0.39620972,-0.5056915,10.266967999999999,sit
0.40097046,-0.46403503,10.294342,sit
0.35812378,-0.59495544,10.287201,sit
0.38430786,-0.45213318,10.269347999999999,sit
0.34979248,-0.53663635,10.291962,sit
0.3807373,-0.51997375,10.241974,sit
0.37597656,-0.50331116,10.246735000000001,sit
0.38787842,-0.5223541,10.191986,sit
0.37835693,-0.48188782,10.220550999999999,sit
0.35455322,-0.51164246,10.227692,sit
0.39263916,-0.5402069,10.259827,sit
0.35217285,-0.53782654,10.187225,sit
0.39025879999999996,-0.48902893,10.211029,sit
0.36407470000000003,-0.51164246,10.287201,sit
0.40335083,-0.55329895,10.246735000000001,sit
0.40692140000000004,-0.47355652,10.264586999999999,sit
0.40335083,-0.53544617,10.218169999999999,sit
0.34146118,-0.5806732,10.209839,sit
0.38787842,-0.51997375,10.227692,sit
0.37002563,-0.5164032,10.234833,sit
0.38787842,-0.5140228,10.2717285,sit
0.37121582,-0.5509186,10.21936,sit
0.35336304,-0.52711487,10.2395935,sit
0.40811157,-0.43190002,10.228882,sit
0.40335083,-0.5009308,10.236023,sit
0.3890686,-0.4842682,10.262207,sit
0.40335083,-0.48664856,10.264586999999999,sit
0.37716675,-0.56282043,10.261016999999999,sit
0.36883545,-0.5164032,10.202698,sit
0.38311768,-0.5009308,10.324097,sit
0.35336304,-0.5068817,10.291962,sit
0.34741209999999995,-0.515213,10.262207,sit
0.39382935,-0.48664856,10.232452,sit
0.34503174,-0.46998596,10.315764999999999,sit
0.37597656,-0.52116394,10.21936,sit
0.34146118,-0.48188782,10.250305,sit
0.36288452,-0.502121,10.277679,sit
0.3390808,-0.48545837,10.261016999999999,sit
0.31646729999999995,-0.515213,10.201508,sit
0.36288452,-0.47117615,10.236023,sit
0.35574340000000004,-0.515213,10.265778,sit
0.33432007,-0.5235443,10.171753,sit
0.38787842,-0.51997375,10.241974,sit
0.3985901,-0.5402069,10.247925,sit
0.42715454,-0.52949524,10.306244,sit
0.33312988,-0.5056915,10.249115,sit
0.3890686,-0.5413971,10.247925,sit
0.3890686,-0.5235443,10.221741,sit
0.35217285,-0.547348,10.241974,sit
0.3890686,-0.5056915,10.287201,sit
0.34741209999999995,-0.49617004,10.205078,sit
0.39382935,-0.50450134,10.324097,sit
0.41525270000000003,-0.5259247,10.312195,sit
0.4140625,-0.52116394,10.28363,sit
0.3890686,-0.46046448,10.233642999999999,sit
0.40216064,-0.48545837,10.328857000000001,sit
0.35574340000000004,-0.47950745,10.350280999999999,sit
0.35574340000000004,-0.47950745,10.350280999999999,sit
0.40454102,-0.5009308,10.350280999999999,sit
0.3236084,-0.49021912,10.249115,sit
0.3152771,-0.52116394,10.268158,sit
0.35931396,-0.49617004,10.28244,sit
0.35931396,-0.49617004,10.28244,sit
0.30099487,-0.5390167,10.269347999999999,sit
0.35098267,-0.51164246,10.205078,sit
0.35098267,-0.51164246,10.205078,sit
0.29147340000000005,-0.48902893,10.144378999999999,sit
0.37954712,-0.566391,10.2395935,sit
0.36288452,-0.5056915,10.209839,sit
0.36288452,-0.5056915,10.209839,sit
0.32479858,-0.5497284,10.230072,sit
0.41287229999999997,-0.5306854,10.21579,sit
0.372406,-0.53663635,10.293152000000001,sit
0.30456543,-0.58543396,10.137238,sit
0.34741209999999995,-0.5247345,10.238403,sit
0.34741209999999995,-0.47236633,10.233642999999999,sit
0.34741209999999995,-0.47236633,10.233642999999999,sit
0.37002563,-0.49617004,10.221741,sit
0.36169434,-0.47831726,10.183655,sit
0.37002563,-0.49617004,10.221741,sit
0.3985901,-0.54377747,10.249115,sit
0.41525270000000003,-0.5140228,10.172943,sit
0.37954712,-0.49378967,10.250305,sit
0.34622192,-0.48902893,10.28125,sit
0.34622192,-0.48902893,10.28125,sit
0.35336304,-0.5247345,10.269347999999999,sit
0.38311768,-0.51878357,10.170563000000001,sit
0.41882324,-0.48902893,10.324097,sit
0.39263916,-0.55329895,10.262207,sit
0.41882324,-0.48902893,10.324097,sit
0.35574340000000004,-0.5259247,10.247925,sit
0.37835693,-0.48783875,10.321716,sit
0.3807373,-0.49736023,10.294342,sit
0.3807373,-0.49736023,10.294342,sit
0.34146118,-0.4592743,10.247925,sit
0.35931396,-0.5080719,10.256256,sit
0.33789063,-0.515213,10.193176,sit
0.3236084,-0.4664154,10.2717285,sit
0.36526490000000006,-0.5425873,10.240784,sit
0.3236084,-0.4664154,10.2717285,sit
0.44262695,-0.47831726,10.233642999999999,sit
0.37597656,-0.49021912,10.246735000000001,sit
0.38549805,-0.5402069,10.259827,sit
0.3890686,-0.5056915,10.236023,sit
0.40097046,-0.50331116,10.241974,sit
0.39025879999999996,-0.52116394,10.333618,sit
0.33789063,-0.4759369,10.253876,sit
0.36407470000000003,-0.54496765,10.237213,sit
0.35812378,-0.5247345,10.193176,sit
0.38787842,-0.5140228,10.2146,sit
0.340271,-0.56044006,10.245544,sit
0.41763306,-0.4925995,10.194366,sit
0.3735962,-0.54615784,10.224121,sit
0.38311768,-0.5306854,10.265778,sit
0.35812378,-0.47831726,10.277679,sit
0.3236084,-0.4676056,10.269347999999999,sit
0.35812378,-0.53663635,10.258636,sit
0.30218506,-0.4342804,10.28006,sit
0.3307495,-0.50450134,10.253876,sit
0.33432007,-0.41880798,10.313385,sit
0.3307495,-0.52116394,10.258636,sit
0.34265137,-0.483078,10.258636,sit
0.31289673,-0.5104523,10.232452,sit
0.36407470000000003,-0.547348,10.306244,sit
0.3390808,-0.52830505,10.28363,sit
0.35693359999999996,-0.49736023,10.240784,sit
0.36764526,-0.47355652,10.207458500000001,sit
0.34979248,-0.46403503,10.199127,sit
0.3486023,-0.5413971,10.225311,sit
0.38549805,-0.534256,10.296722,sit
0.34146118,-0.4759369,10.275299,sit
0.32717896,-0.4414215,10.295532000000001,sit
0.35098267,-0.5402069,10.2907715,sit
0.34741209999999995,-0.47831726,10.244354,sit
0.37121582,-0.5104523,10.276489,sit
0.35217285,-0.52116394,10.294342,sit
0.34503174,-0.51997375,10.251495,sit
0.34979248,-0.47236633,10.186035,sit
0.32836914,-0.4759369,10.208649000000001,sit
0.33312988,-0.46284485,10.268158,sit
0.40930176,-0.48783875,10.306244,sit
0.3307495,-0.45213318,10.301483000000001,sit
0.38668823,-0.5175934,10.288391,sit
0.35693359999999996,-0.49378967,10.234833,sit
0.32836914,-0.50450134,10.28006,sit
0.32479858,-0.4747467,10.258636,sit
0.36288452,-0.50450134,10.289581,sit
0.35217285,-0.47950745,10.236023,sit
0.38787842,-0.534256,10.262207,sit
0.39978027,-0.515213,10.190796,sit
0.37478638,-0.53663635,10.266967999999999,sit
0.3890686,-0.4497528,10.220550999999999,sit
0.36883545,-0.53544617,10.209839,sit
0.34503174,-0.4759369,10.325287,sit
0.37478638,-0.5223541,10.27887,sit
0.37954712,-0.51878357,10.247925,sit
0.35336304,-0.51878357,10.326477,sit
0.37954712,-0.46403503,10.28125,sit
0.35574340000000004,-0.52116394,10.249115,sit
0.34384155,-0.49617004,10.269347999999999,sit
0.39025879999999996,-0.53544617,10.247925,sit
0.3307495,-0.50331116,10.270538,sit
0.37002563,-0.5425873,10.224121,sit
0.37121582,-0.4925995,10.255066000000001,sit
0.31170654,-0.54615784,10.218169999999999,sit
0.33551025,-0.5259247,10.256256,sit
0.40811157,-0.547348,10.202698,sit
0.36288452,-0.48902893,10.206268,sit
0.32836914,-0.5259247,10.226500999999999,sit
0.34503174,-0.48188782,10.203888000000001,sit
0.35336304,-0.53544617,10.255066000000001,sit
0.37002563,-0.5652008,10.291962,sit
0.35336304,-0.5080719,10.274109,sit
0.31289673,-0.483078,10.255066000000001,sit
0.33432007,-0.4664154,10.307433999999999,sit
0.28552246,-0.49497986,10.240784,sit
0.35574340000000004,-0.55329895,10.251495,sit
0.43310547,-0.48783875,10.236023,sit
0.38787842,-0.48545837,10.294342,sit
0.34741209999999995,-0.50450134,10.365753,sit
0.33312988,-0.4759369,10.320526,sit
0.31289673,-0.5104523,10.2717285,sit
0.36764526,-0.49736023,10.259827,sit
0.35455322,-0.502121,10.261016999999999,sit
0.3486023,-0.49497986,10.349091,sit
0.38787842,-0.52116394,10.21698,sit
0.36288452,-0.4997406,10.251495,sit
0.36764526,-0.52116394,10.246735000000001,sit
0.39382935,-0.502121,10.275299,sit
0.36526490000000006,-0.5104523,10.21579,sit
0.36169434,-0.50331116,10.213409,sit
0.33432007,-0.53782654,10.27887,sit
0.41049194,-0.5056915,10.311005,sit
0.30337524,-0.49378967,10.258636,sit
0.3307495,-0.51164246,10.246735000000001,sit
0.37002563,-0.48069763,10.197937,sit
0.33551025,-0.49736023,10.294342,sit
0.34979248,-0.5009308,10.272919,sit
0.33551025,-0.5247345,10.258636,sit
0.38668823,-0.515213,10.311005,sit
0.35574340000000004,-0.4914093,10.252686,sit
0.33551025,-0.4997406,10.299103,sit
0.33432007,-0.483078,10.311005,sit
0.36288452,-0.52830505,10.355041499999999,sit
0.29147340000000005,-0.51164246,10.291962,sit
0.32955933,-0.5009308,10.258636,sit
0.33432007,-0.55448914,10.305054,sit
0.38311768,-0.47950745,10.288391,sit
0.2998047,-0.5009308,10.187225,sit
0.36764526,-0.5818634,10.263397,sit
0.36169434,-0.47712708,10.201508,sit
0.35455322,-0.54496765,10.284821,sit
0.34503174,-0.51997375,10.253876,sit
0.36050415,-0.5259247,10.259827,sit
0.37002563,-0.48902893,10.2146,sit
0.35931396,-0.4676056,10.209839,sit
0.33551025,-0.48783875,10.230072,sit
0.39382935,-0.5413971,10.207458500000001,sit
0.41049194,-0.48545837,10.333618,sit
0.40335083,-0.47355652,10.28125,sit
0.36645508,-0.46998596,10.257446,sit
0.37597656,-0.52949524,10.225311,sit
0.39025879999999996,-0.47712708,10.276489,sit
0.39382935,-0.52711487,10.294342,sit
0.37597656,-0.50331116,10.2907715,sit
0.36169434,-0.52116394,10.222930999999999,sit
0.39501953,-0.5223541,10.266967999999999,sit
0.33670044,-0.5092621,10.28006,sit
0.372406,-0.51997375,10.240784,sit
0.32598877,-0.5068817,10.300293,sit
0.27719116,-0.47712708,10.213409,sit
0.3140869,-0.483078,10.182464999999999,sit
0.36169434,-0.4759369,10.232452,sit
0.35693359999999996,-0.51283264,10.301483000000001,sit
0.37597656,-0.5390167,10.311005,sit
0.37597656,-0.5390167,10.311005,sit
0.39382935,-0.50331116,10.28125,sit
0.3319397,-0.515213,10.256256,sit
0.34622192,-0.4925995,10.209839,sit
0.35812378,-0.52711487,10.246735000000001,sit
0.33551025,-0.5247345,10.236023,sit
0.39025879999999996,-0.5175934,10.196747,sit
0.32717896,-0.5140228,10.205078,sit
0.32717896,-0.5140228,10.205078,sit
0.34622192,-0.52830505,10.255066000000001,sit
0.31646729999999995,-0.54615784,10.184845,sit
0.36764526,-0.5259247,10.264586999999999,sit
0.31646729999999995,-0.54615784,10.184845,sit
0.34503174,-0.51997375,10.208649000000001,sit
0.32717896,-0.57948303,10.296722,sit
0.35336304,-0.5140228,10.237213,sit
0.35336304,-0.5140228,10.237213,sit
0.30337524,-0.49021912,10.251495,sit
0.39144897,-0.5164032,10.213409,sit
0.31884766,-0.52949524,10.157471000000001,sit
0.31884766,-0.52949524,10.157471000000001,sit
0.35455322,-0.5056915,10.306244,sit
0.33789063,-0.5747223,10.21936,sit
0.4057312,-0.4759369,10.293152000000001,sit
0.36050415,-0.46284485,10.262207,sit
0.36407470000000003,-0.49497986,10.211029,sit
0.37478638,-0.56044006,10.28006,sit
0.37002563,-0.566391,10.295532000000001,sit
0.38668823,-0.4759369,10.228882,sit
0.37835693,-0.547348,10.224121,sit
0.39501953,-0.51164246,10.272919,sit
0.3890686,-0.48902893,10.236023,sit
0.3890686,-0.48902893,10.236023,sit
0.36407470000000003,-0.49617004,10.169373,sit
0.37954712,-0.49617004,10.256256,sit
0.34146118,-0.50331116,10.231262,sit
0.34146118,-0.50331116,10.231262,sit
0.32955933,-0.49497986,10.308624,sit
0.37002563,-0.53544617,10.208649000000001,sit
0.3486023,-0.46522522,10.28125,sit
0.4223938,-0.52711487,10.2146,sit
0.4223938,-0.52711487,10.2146,sit
0.36526490000000006,-0.49736023,10.286011,sit
0.36407470000000003,-0.4925995,10.222930999999999,sit
0.39978027,-0.48664856,10.247925,sit
0.3486023,-0.48902893,10.196747,sit
0.39978027,-0.4925995,10.207458500000001,sit
0.35574340000000004,-0.47355652,10.238403,sit
0.34503174,-0.46165466,10.193176,sit
0.4057312,-0.54377747,10.244354,sit
0.36050415,-0.53544617,10.243164,sit
0.41049194,-0.43785095,10.300293,sit
0.40692140000000004,-0.5140228,10.2717285,sit
0.40097046,-0.5175934,10.265778,sit
0.35455322,-0.48188782,10.286011,sit
0.39382935,-0.51878357,10.233642999999999,sit
0.3985901,-0.51878357,10.232452,sit
0.42001343,-0.5485382,10.195557,sit
0.35812378,-0.49378967,10.2907715,sit
0.36526490000000006,-0.4997406,10.2717285,sit
0.34979248,-0.58662415,10.330048,sit
0.42358398,-0.49378967,10.274109,sit
0.34979248,-0.49378967,10.212219000000001,sit
0.34979248,-0.49378967,10.212219000000001,sit
0.38668823,-0.49378967,10.191986,sit
0.34503174,-0.44737244,10.157471000000001,sit
0.34265137,-0.5330658,10.243164,sit
0.34503174,-0.49736023,10.256256,sit
0.36883545,-0.4592743,10.371704,sit
0.39144897,-0.5247345,10.335999000000001,sit
0.32241820000000004,-0.42832947,10.220550999999999,sit
0.37954712,-0.48783875,10.262207,sit
0.36288452,-0.483078,10.230072,sit
0.35812378,-0.50450134,10.28244,sit
0.36645508,-0.50450134,10.276489,sit
0.40692140000000004,-0.56044006,10.286011,sit
0.35812378,-0.52116394,10.249115,sit
0.35812378,-0.51997375,10.250305,sit
0.36526490000000006,-0.45689392,10.261016999999999,sit
0.36526490000000006,-0.5164032,10.262207,sit
0.3486023,-0.48188782,10.284821,sit
0.27243042,-0.502121,10.247925,sit
0.35574340000000004,-0.4747467,10.188416,sit
0.37716675,-0.502121,10.244354,sit
0.308136,-0.50450134,10.261016999999999,sit
0.32241820000000004,-0.47712708,10.231262,sit
0.34146118,-0.55448914,10.238403,sit
0.36526490000000006,-0.515213,10.306244,sit
0.36288452,-0.49617004,10.247925,sit
0.3319397,-0.54496765,10.203888000000001,sit
0.36883545,-0.50450134,10.296722,sit
0.35574340000000004,-0.5140228,10.21579,sit
0.33789063,-0.4747467,10.180083999999999,sit
0.34741209999999995,-0.53663635,10.268158,sit
0.340271,-0.5235443,10.140808,sit
0.37121582,-0.49497986,10.15033,sit
0.30337524,-0.5080719,10.225311,sit
0.37478638,-0.49497986,10.247925,sit
0.38192750000000003,-0.5056915,10.220550999999999,sit
0.31646729999999995,-0.5330658,10.202698,sit
0.38787842,-0.483078,10.253876,sit
0.33551025,-0.48902893,10.21936,sit
0.39025879999999996,-0.51164246,10.276489,sit
0.38549805,-0.44499207,10.208649000000001,sit
0.39144897,-0.49497986,10.268158,sit
0.38549805,-0.50331116,10.256256,sit
0.39501953,-0.47712708,10.255066000000001,sit
0.38192750000000003,-0.49617004,10.27887,sit
0.34146118,-0.515213,10.303864,sit
0.3486023,-0.5092621,10.230072,sit
0.38787842,-0.5413971,10.2907715,sit
0.29266357,-0.5306854,10.250305,sit
0.34979248,-0.5068817,10.259827,sit
0.3152771,-0.5330658,10.178894,sit
0.36645508,-0.5068817,10.208649000000001,sit
0.38668823,-0.483078,10.222930999999999,sit
0.3985901,-0.5080719,10.2146,sit
0.38668823,-0.51878357,10.257446,sit
0.41644287,-0.49378967,10.251495,sit
0.41287229999999997,-0.53663635,10.212219000000001,sit
0.37478638,-0.47117615,10.197937,sit
0.3307495,-0.53782654,10.28244,sit
0.32955933,-0.52830505,10.276489,sit
0.36407470000000003,-0.5259247,10.201508,sit
0.39501953,-0.5223541,10.301483000000001,sit
0.37121582,-0.47831726,10.244354,sit
0.38311768,-0.4997406,10.307433999999999,sit
0.34503174,-0.5175934,10.303864,sit
0.42001343,-0.48783875,10.306244,sit
0.38311768,-0.51283264,10.270538,sit
0.36169434,-0.54496765,10.277679,sit
